 # Columns are: Lambda (Microns) and Flux (Flux * lambda) (W/m^2)
      2.13414E+00      9.73770E-12      8.44072E-15      0.00000E+00     -1.06903E-15      0.00000E+00
      2.24880E+00      8.92739E-12      9.45082E-15      0.00000E+00      9.60273E-16      0.00000E+00
      2.36962E+00      8.21455E-12      8.90097E-15      0.00000E+00      9.87487E-18      0.00000E+00
      2.49694E+00      7.78497E-12      5.74066E-15      0.00000E+00      1.82439E-15      0.00000E+00
      2.63109E+00      7.09534E-12     -2.23455E-15      0.00000E+00     -3.12879E-15      0.00000E+00
      2.77245E+00      7.59256E-12     -9.36559E-15      0.00000E+00     -5.26405E-15      0.00000E+00
      2.92140E+00      6.68531E-12     -4.09938E-15      0.00000E+00     -7.32904E-15      0.00000E+00
      3.07836E+00      6.17915E-12      7.48187E-15      0.00000E+00      1.19785E-15      0.00000E+00
      3.24375E+00      6.23543E-12      5.49961E-15      0.00000E+00     -2.33728E-14      0.00000E+00
      3.41803E+00      6.65793E-12     -6.21688E-16      0.00000E+00     -9.24848E-15      0.00000E+00
      3.60167E+00      5.76416E-12      3.65141E-15      0.00000E+00     -5.96734E-15      0.00000E+00
      3.79517E+00      6.08679E-12      1.80424E-14      0.00000E+00      7.18019E-15      0.00000E+00
      3.99907E+00      5.66271E-12     -6.24203E-15      0.00000E+00     -4.26053E-15      0.00000E+00
      4.21393E+00      5.62790E-12      4.05505E-15      0.00000E+00     -7.87163E-15      0.00000E+00
      4.44033E+00      6.06520E-12     -9.59166E-15      0.00000E+00     -1.26072E-14      0.00000E+00
      4.67890E+00      5.49463E-12      2.48350E-14      0.00000E+00     -3.28613E-15      0.00000E+00
      4.93028E+00      5.25740E-12      1.00530E-14      0.00000E+00      2.74969E-15      0.00000E+00
      5.19517E+00      5.26530E-12      4.27930E-15      0.00000E+00     -1.21219E-14      0.00000E+00
      5.47429E+00      5.29602E-12      9.21562E-16      0.00000E+00     -3.70908E-15      0.00000E+00
      5.76840E+00      4.56752E-12      1.98184E-14      0.00000E+00      2.45468E-14      0.00000E+00
      6.07832E+00      4.88136E-12      9.16835E-15      0.00000E+00     -1.60171E-14      0.00000E+00
      6.40489E+00      4.89973E-12      1.08794E-14      0.00000E+00      7.50069E-15      0.00000E+00
      6.74901E+00      4.72967E-12      8.16289E-15      0.00000E+00      4.38379E-15      0.00000E+00
      7.11161E+00      4.62440E-12     -1.10875E-14      0.00000E+00      1.52346E-14      0.00000E+00
      7.49369E+00      4.36377E-12      2.31567E-14      0.00000E+00     -7.66212E-15      0.00000E+00
      7.89631E+00      5.08914E-12      4.58056E-14      0.00000E+00     -1.54172E-14      0.00000E+00
      8.32055E+00      6.21792E-12      6.67101E-16      0.00000E+00     -4.38284E-15      0.00000E+00
      8.76758E+00      7.08919E-12     -3.80882E-15      0.00000E+00     -2.80994E-15      0.00000E+00
      9.23864E+00      8.69565E-12      3.88039E-15      0.00000E+00     -1.08526E-15      0.00000E+00
      9.73500E+00      8.90661E-12     -1.11380E-15      0.00000E+00      2.42911E-14      0.00000E+00
      1.02580E+01      8.80618E-12     -1.40056E-14      0.00000E+00      9.02312E-15      0.00000E+00
      1.08092E+01      8.77951E-12      1.43484E-14      0.00000E+00     -3.97246E-14      0.00000E+00
      1.13899E+01      8.72264E-12      3.00940E-15      0.00000E+00     -2.02681E-15      0.00000E+00
      1.20019E+01      8.22145E-12      1.56043E-14      0.00000E+00     -3.86338E-15      0.00000E+00
      1.26467E+01      8.10311E-12      4.12684E-14      0.00000E+00     -2.06343E-14      0.00000E+00
      1.33261E+01      8.08671E-12      1.60644E-14      0.00000E+00      8.98051E-16      0.00000E+00
      1.40421E+01      7.82714E-12      3.49827E-15      0.00000E+00      6.92647E-15      0.00000E+00
      1.47965E+01      8.16607E-12      5.78905E-15      0.00000E+00     -1.64134E-14      0.00000E+00
      1.55915E+01      8.72217E-12      2.54858E-14      0.00000E+00      8.34982E-15      0.00000E+00
      1.64292E+01      9.70393E-12      1.99922E-14      0.00000E+00     -4.12672E-15      0.00000E+00
      1.73119E+01      1.15303E-11      8.83608E-15      0.00000E+00     -5.93838E-15      0.00000E+00
      1.82420E+01      1.26004E-11      2.13872E-14      0.00000E+00      2.80915E-14      0.00000E+00
      1.92221E+01      1.30986E-11     -2.74114E-14      0.00000E+00     -7.49558E-15      0.00000E+00
      2.02548E+01      1.38730E-11      1.15294E-14      0.00000E+00      5.12696E-14      0.00000E+00
      2.13431E+01      1.43289E-11      1.19663E-14      0.00000E+00      1.35718E-14      0.00000E+00
      2.24898E+01      1.54781E-11      2.49347E-14      0.00000E+00      6.81619E-15      0.00000E+00
      2.36980E+01      1.56698E-11      2.97359E-14      0.00000E+00     -4.90532E-14      0.00000E+00
      2.49713E+01      1.62349E-11      1.67706E-14      0.00000E+00      8.62300E-15      0.00000E+00
      2.63129E+01      1.69503E-11      5.64122E-15      0.00000E+00      2.29471E-14      0.00000E+00
      2.77266E+01      1.71544E-11      2.50899E-14      0.00000E+00     -5.49238E-15      0.00000E+00
      2.92163E+01      1.77523E-11      4.41473E-14      0.00000E+00      1.10342E-14      0.00000E+00
      3.07860E+01      1.84520E-11      5.25115E-15      0.00000E+00      2.55223E-14      0.00000E+00
      3.24400E+01      1.92870E-11      3.15010E-14      0.00000E+00      5.05773E-14      0.00000E+00
      3.41829E+01      1.95138E-11     -1.51940E-14      0.00000E+00      1.94213E-14      0.00000E+00
      3.60194E+01      1.98557E-11      2.87012E-14      0.00000E+00      1.37053E-14      0.00000E+00
